,0.5
2928428000,0.56337
2929061000,0.56343
2930526500,0.56346
2931103000,0.56358
2932049000,0.56364
2937256000,0.56287
2937816000,0.56297
2938632500,0.56296
2940433500,0.56282
2942027000,0.56276
2942298000,0.56281
2942394000,0.56294
2943477000,0.56304
2944514000,0.56307
2944764000,0.56323
2945243500,0.56337
2946184500,0.56331
2947409500,0.56338
2947709000,0.56357
2949246500,0.56349
2949417000,0.56366
2950046500,0.56371
2952940500,0.56345
2953272000,0.56359
2954541000,0.56359
2954995500,0.56369
2955405500,0.56392
2955743500,0.56404
2956979500,0.56401
2957644500,0.56412
2959316000,0.56406
2960827500,0.56466
2961202000,0.56488
2961358500,0.56506
2962385500,0.56506
2964703000,0.56504
2965227500,0.56519
2966587500,0.5652
2969232000,0.56502
2970083500,0.56513
2970850000,0.56528
2970979500,0.56551
2972703500,0.56604
2976308500,0.56559
2976717500,0.56595
2980227500,0.56562
2981554000,0.56568
2982570000,0.5657
2982782500,0.56605
2986133000,0.56567
2987987000,0.56575
2988251000,0.56599
2988475500,0.56646
2988617000,0.56665
2989011500,0.56688
2989629500,0.56696
2990278000,0.56707
2991443000,0.56714
2991515000,0.56743
2993424500,0.56733
2994913000,0.56852
2997209500,0.56844
2997614000,0.56862
3001366500,0.56812
3002172500,0.56834
3004902500,0.56822
3007403500,0.56822
3008840000,0.56823
3009086500,0.56845
3009641500,0.56853
3012139500,0.56823
3013895500,0.5683
3013898500,0.56883
3015016000,0.56883
3015302500,0.56908
3021650500,0.56822
3022636000,0.56823
3023073000,0.56832
3023423000,0.56853
3025196500,0.56843
3026400000,0.56847
3026445000,0.5687
3026678500,0.56904
3027744000,0.56917
3028056000,0.5694
3028427000,0.56958
3029468000,0.56982
3032031000,0.56979
3034492000,0.56984
3036134500,0.56985
3036294500,0.57012
3037932000,0.56999
3038432500,0.57018
3040752000,0.57008
3040881500,0.57035
3044922500,0.56976
3047827000,0.56959
3049212500,0.56966
3049891500,0.56991
3051502000,0.57
3054435500,0.56991
3055424000,0.5701
3055767500,0.57028
3056598500,0.5705
3059512500,0.57023
3060678500,0.57038
3062984000,0.57028
3067325500,0.56974
3070323000,0.5698
3071543500,0.56993
3072071500,0.57004
3072963500,0.57041
3073322000,0.57082
3078354500,0.57034
3078714000,0.5708
3079115500,0.57114
3079819500,0.57133
3085056500,0.57059
3087288000,0.57047
3089703000,0.57026
3089814500,0.57056
3094961000,0.56985
3095835500,0.56997
3097041500,0.56988
3097213500,0.57009
3099361500,0.56999
3100144000,0.57225
3102477000,0.57212
3103130000,0.57234
3109023500,0.57163
3113709500,0.57101
3115384000,0.571
3119765500,0.57056
3121662500,0.57057
3123007500,0.57061
3123440000,0.57083
3123681000,0.57108
3127331000,0.57057
3127752500,0.57088
3127992000,0.57109
3130489000,0.57083
3131223000,0.57093
3134462500,0.57057
3135092500,0.57067
3135157500,0.57097
3141351000,0.57003
3142427500,0.57011
3142457500,0.57029
3145027000,0.57008
3145656000,0.57016
3145690000,0.57063
3146799000,0.57068
3147539000,0.57088
3147571500,0.57106
3147750500,0.57124
3150722500,0.57097
3152945000,0.57093
3154059000,0.57098
3154573000,0.57122
3154648500,0.57146
3154846500,0.5717
3158171500,0.57133
3158661500,0.57147
3159838000,0.57143
3161091500,0.57143
3163005000,0.57148
3165708000,0.57125
3168005500,0.57106
3168997000,0.57117
3169680000,0.57125
3169720500,0.57157
3170407500,0.57178
3170829000,0.57195
3172449500,0.57192
3173312000,0.57208
3174707000,0.57207
3175741500,0.57199
3175954000,0.57216
3176561000,0.57223
3176768000,0.57257
3178320500,0.57242
3178580500,0.57271
3179024000,0.57299
3180447000,0.57294
3180969500,0.57304
3181342000,0.57313
3182079500,0.57315
3186318500,0.57259
3188394000,0.57264
3190816500,0.57247
3192009500,0.57247
3194172000,0.57224
3195786000,0.57222
3196186000,0.57245
3198847000,0.57225
3199651500,0.57239
3200174500,0.57259
3201646000,0.57259
3203553000,0.57254
3207389500,0.57206
3207954500,0.57224
3208205000,0.57238
3210313000,0.5722
3210830000,0.57238
3211565000,0.57248
3211820000,0.57283
3212665500,0.57297
3215008000,0.57271
3217863000,0.57257
3219977000,0.5723
3221797000,0.5723
3225243500,0.57185
3225840000,0.57204
3230617000,0.57151
3231768500,0.57153
3232911000,0.57168
3232970000,0.57184
3233017500,0.57205
3233035000,0.57226
3233355000,0.57236
3234778500,0.57229
3234946500,0.57251
3235381000,0.57269
3236679000,0.57266
3237430500,0.57286
3238928500,0.57281
3239744500,0.5729
3240924500,0.57301
3243691500,0.57271
3243745000,0.57292
3243918000,0.57304
3245106000,0.57303
3247802500,0.5727
3248220500,0.57301
3250594500,0.57274
3251637000,0.57277
3252728500,0.57275
3253766000,0.57276
3254822500,0.57297
3255779500,0.573
3257905000,0.57279
3258571500,0.57298
3260168000,0.57287
3260671000,0.57294
3261385500,0.57298
3261412500,0.57328
3261880000,0.57336
3262236500,0.57353
3262767000,0.57358
3265436000,0.57335
3266006500,0.57353
3266153000,0.57367
3266634500,0.57421
3267090000,0.57424
3267780000,0.57433
3269496500,0.57424
3270131500,0.57442
3270133500,0.57464
3270346000,0.57491
3271449000,0.57499
3271965500,0.57505
3272657000,0.57518
3273569000,0.57525
3274578000,0.57531
3279203500,0.57478
3280162500,0.57477
3280421000,0.57496
3282230000,0.57489
3282261500,0.57519
3282675500,0.57527
3282819000,0.57558
3283327500,0.57584
3284777000,0.57586
3284835000,0.57611
3286006500,0.5762
3286858000,0.57636
3288834500,0.57631
3289971000,0.57637
3290041500,0.57658
3290749000,0.57678
3291630000,0.57693
3292800000,0.57697
3293428500,0.57708
3294366000,0.57706
3296124500,0.577
3296247000,0.57714
3298724000,0.57694
3298938500,0.57713
3299114000,0.57724
3299213000,0.57736
3299685500,0.57749
3302669500,0.57715
3302961000,0.57734
3306469500,0.57694
3307122500,0.57722
3307475000,0.57734
3310912500,0.57698
3311552500,0.57714
3311801500,0.57738
3312277000,0.57758
3312345000,0.57774
3313911000,0.57766
3315426500,0.57762
3317696500,0.57751
3320328500,0.57735
3320966500,0.5774
3325583500,0.57677
3329050500,0.57633
3330612000,0.57629
3330613000,0.57648
3330707000,0.57678
3331950500,0.57677
3335957000,0.57639
3337284500,0.57643
3339415500,0.57625
3342687500,0.5759
3345068000,0.5757
3345330500,0.57589
3345873000,0.576
3346060500,0.57629
3348660500,0.57599
3352221500,0.57551
3352914500,0.57558
3353029000,0.57593
3353521000,0.57603
3353865500,0.57623
3354239000,0.57642
3354498000,0.5767
3355438000,0.57673
3355747500,0.57684
3355864000,0.57703
3356226000,0.57721
3359489000,0.57678
3360661500,0.57684
3361071000,0.57702
3362359500,0.57703
3362819500,0.5774
3364891000,0.57719
3366139500,0.57724
3367510500,0.57723
3371281500,0.57684
3371337000,0.57696
3372154500,0.57696
3373075000,0.57709
3376105500,0.5768
3378005500,0.57667
3378622000,0.57678
3378793500,0.57703
3379040000,0.57721
3379786000,0.57723
3381105500,0.57765
3381197500,0.57789
3381837000,0.57794
3381861000,0.57822
3385171000,0.57795
3385906500,0.57804
3389337000,0.57772
3391322500,0.57763
3393478500,0.5775
3393555000,0.57769
3393859000,0.57783
3398051500,0.57744
3398397500,0.57768
3399121500,0.57772
3400360500,0.57777
3400640000,0.57807
3402418500,0.578
3402627000,0.57844
3403151000,0.57864
3403193500,0.57887
3406138000,0.57859
3406180000,0.57887
3406232500,0.57906
3406292500,0.57934
3406624000,0.57953
3407500500,0.57967
3408508500,0.57973
3408996500,0.57984
3410989500,0.57983
3417446500,0.57896
3419539500,0.57895
3421845500,0.57878
3424215500,0.57869
3424742000,0.57904
3424965000,0.57924
3425501000,0.58044
3426019000,0.58061
3426106000,0.58072
3428500500,0.58046
3430001500,0.58048
3430207000,0.5806
3430459000,0.58081
3430463000,0.5811
3431811500,0.58115
3435930500,0.58066
3438514000,0.58053
3441582500,0.58022
3445318500,0.57987
3447918500,0.57965
3448181000,0.57983
3450680500,0.57983
3451579500,0.57992
3451823000,0.58014
3452102000,0.58025
3452261000,0.58057
3454255000,0.58055
3454329500,0.58077
3454919000,0.58082
3455623000,0.58089
3457218500,0.58088
3457637500,0.58101
3457884500,0.58112
3458548500,0.58129
3461587000,0.58096
3462343500,0.58112
3462565000,0.5814
3463604500,0.58141
3463788000,0.58158
3466657500,0.5814
3466797500,0.58149
3467670000,0.58158
3468969500,0.58153
3470261000,0.58153
3471990000,0.58141
3472941000,0.5815
3473177500,0.58167
3474611000,0.58158
3476077500,0.58155
3477391500,0.58154
3481712500,0.58099
3482953000,0.58092
3483087500,0.58103
3484292500,0.58108
3484760500,0.58118
3486480000,0.58103
3486692000,0.58121
3489249000,0.58107
3491161000,0.58097
3491621000,0.58106
3491931500,0.58142
3493196000,0.58145
3493335000,0.58167
3495811500,0.58158
3497186500,0.58157
3498540000,0.58168
3506950000,0.58048
3508654000,0.58041
3509899500,0.58047
3510234500,0.58068
3510248500,0.58089
3511322500,0.58096
3511855000,0.58107
3513026000,0.58105
3513615000,0.58105
3518454500,0.58048
3519134500,0.58052
3520106500,0.58051
3521097500,0.58057
3523444000,0.58039
3524602000,0.58044
3524686500,0.58065
3525155500,0.58081
3527508000,0.58063
3529665000,0.58059
3530578500,0.58067
3533502000,0.58044
3534240000,0.5804
3534738000,0.58052
3534988000,0.58095
3535822000,0.58099
3536876500,0.58107
3537814000,0.58112
3538534000,0.58125
3541886000,0.58089
3542388500,0.58094
3542657500,0.58103
3543412000,0.58115
3543671500,0.58131
3544685500,0.58144
3549878500,0.58079
3550681500,0.5809
3551970500,0.5809
3553531000,0.58088
3556481000,0.58073
3556794000,0.58092
3557613500,0.5809
3558859500,0.58084
3559092500,0.58108
3562742000,0.58075
3564287500,0.58079
3565712500,0.58084
3567018000,0.58087
3567877500,0.58146
3567915500,0.5817
3567972500,0.58187
3568502000,0.58199
3568716000,0.5822
3569681000,0.58229
3573296000,0.58188
3573599500,0.58213
3574313000,0.58224
3574472000,0.58249
3576043500,0.58234
3576372500,0.58244
3578879500,0.58233
3580891000,0.58217
3581356500,0.58232
3581636500,0.58253
3584856000,0.58228
3585255500,0.58247
3585272000,0.58263
3587697500,0.58242
3588447000,0.58253
3588888500,0.58265
3590689500,0.58267
3590933500,0.58287
3591662500,0.58289
3592402500,0.58304
3594726000,0.58289
3595499000,0.58303
3596610500,0.58303
3596704500,0.58314
3597101000,0.58328
3597974500,0.5835
3599559000,0.58341
3600196000,0.58371
3601709500,0.58371
3602345500,0.58376
3605377000,0.5835
3608531500,0.58316
3609030000,0.58327
3610927500,0.5832
3611835500,0.58325
3617184000,0.58252
3619066000,0.5824
3619755000,0.58251
3620327000,0.58255
3624059000,0.58216
3626765000,0.58191
3626902500,0.58211
3627738000,0.58228
3627874000,0.58251
3629044500,0.58272
3630203500,0.58277
3631369000,0.58284
3631616500,0.58302
3635743000,0.58251
3648347500,0.58066
3648576500,0.58075
3648877500,0.58088
3652708500,0.58041
3652985000,0.58065
3657347500,0.58012
3658360500,0.58005
3658416000,0.58021
3658470000,0.5805
3660661500,0.58029
3661410000,0.58032
3664300000,0.58012
3664789000,0.58031
3667244500,0.58028
3667921000,0.58028
3667949000,0.58046
3671700000,0.58
3672852000,0.58008
3674158500,0.58008
3674328000,0.58031
3674455000,0.58039
3674923500,0.58055
3675228000,0.58084
3676826000,0.58076
3676941500,0.58085
3678556500,0.58079
3679073000,0.58097
3680016500,0.58111
3680147000,0.58137
3680872000,0.58142
3681379500,0.58157
3682916500,0.5815
3684993000,0.58135
3685146500,0.58162
3686933500,0.58154
3687440500,0.58174
3688206500,0.58187
3690326000,0.58179
3691745500,0.58182
3692002500,0.58196
3692626500,0.58202
3694300000,0.5819
3695700000,0.58184
3696008500,0.58202
3696786000,0.5821
3697095500,0.58228
3697254000,0.58241
3697779000,0.58246
3698257000,0.58257
3699101000,0.58272
3699301000,0.5829
3699697500,0.58294
3700191000,0.58305
3701056000,0.58312
3702464500,0.58308
3702580500,0.58342
3706189500,0.58307
3706293000,0.5833
3708449500,0.58321
3708911500,0.58335
3713318500,0.58302
3714279000,0.58305
3714616000,0.58315
3714840000,0.58354
3714981000,0.58367
3717538500,0.58343
3718203500,0.58358
3719477000,0.58367
3721484000,0.58359
3722145500,0.58373
3722291500,0.58391
3722722000,0.58404
3723046500,0.58448
3725654500,0.58438
3727547000,0.58432
3728337000,0.58441
3729863500,0.58439
3731178000,0.58446
3732224000,0.5845
3736932500,0.5841
3737731000,0.58417
3738381500,0.58445
3738583000,0.5847
3738827000,0.58501
3739968500,0.58507
3740396500,0.58514
3742273500,0.58493
3746178000,0.58446
3746206000,0.58473
3746574500,0.58483
3748287500,0.58481
3750593500,0.5846
3750722500,0.5849
3757967500,0.58392
3758089500,0.58417
3760414000,0.58403
3760903000,0.58427
3761132000,0.58535
3761436000,0.58554
3761498500,0.58577
3761769000,0.58604
3764178000,0.58595
3765536500,0.58605
3765603500,0.5862
3765768000,0.58642
3775199000,0.58522
3776033000,0.58537
3777500000,0.58543
3777880500,0.58553
3779868500,0.58555
3780813000,0.58554
3781520000,0.58573
3782158500,0.58593
3790815500,0.5849
3791759500,0.58497
3792099500,0.58514
3794020000,0.58507
3794037500,0.58523
3795788000,0.58533
3797066000,0.5854
3797089500,0.58556
3798178000,0.58558
3798931000,0.58571
3799497500,0.58582
3799568500,0.58597
3800989500,0.58602
3801848000,0.58614
3802741500,0.58621
3805567500,0.58607
3805856500,0.58639
3805955000,0.58653
3808476000,0.58633
3812150000,0.58606
3812949500,0.58614
3814174000,0.58611
3814364000,0.58636
3815852500,0.58637
3821116500,0.58576
3821233000,0.58602
3822823000,0.58603
3823708500,0.58609
3826715000,0.58578
3829152000,0.58567
3829978000,0.58581
3830763000,0.5859
3831724500,0.58595
3831726000,0.58624
3832812500,0.5863
3833442000,0.58641
3834415000,0.58656
3835165500,0.58659
3837892500,0.58642
3838585500,0.58645
3842656000,0.58604
3844229500,0.58614
3845601000,0.58616
3848253000,0.586
3849074000,0.5861
3852592000,0.5858
3853882000,0.58599
3857468000,0.5856
3857667500,0.58582
3858130500,0.58605
3859415000,0.58607
3861709500,0.58583
3861923000,0.58602
3862378000,0.58607
3868131000,0.58554
3868492000,0.58567
3872267000,0.58672
3873490000,0.58677
3877561500,0.58636
3877917500,0.5865
3878213000,0.58665
3880745000,0.58654
3881296500,0.58676
3881339500,0.58706
3885012500,0.58672
3887174500,0.58656
3887979500,0.58661
3888348000,0.58677
3891661500,0.58658
3892171500,0.58674
3896485000,0.58638
3898290500,0.5863
3898290500,0.5865
3901742500,0.5862
3905683500,0.58575
3906338000,0.58589
3906618000,0.58623
3907839000,0.58639
3907893500,0.58651
3909569500,0.58644
3910496000,0.58643
3910754000,0.58667
3912078500,0.58659
3912804000,0.58666
3912950500,0.58691
3914434500,0.58689
3916251500,0.58682
3918430000,0.58668
3920337000,0.58666
3920440000,0.5869
3923101500,0.58673
3924697000,0.58686
3927110500,0.58668
3927537000,0.58682
3928899000,0.58693
3929337500,0.58701
3931383000,0.5869
3932208000,0.58709
3932633000,0.58725
3932841000,0.58744
3933787000,0.58758
3940981000,0.58689
3942073500,0.58698
3942224000,0.58721
3942653000,0.58738
3942756000,0.58762
3943397000,0.58783
3944141500,0.58793
3945304000,0.58794
3946488500,0.58802
3952592500,0.58755
3952809500,0.58786
3953504500,0.5881
3954847000,0.58807
3956351500,0.58797
3959382000,0.58778
3960169000,0.58787
3961529500,0.58789
3962664000,0.58787
3963404500,0.58794
3963977500,0.58804
3964038500,0.58833
3964316500,0.58865
3965644500,0.58869
3968121000,0.58855
3968967500,0.58864
3969731500,0.58879
3971039500,0.58882
3977153500,0.58821
3978965500,0.58813
3979080500,0.58843
3979791500,0.58862
3981800500,0.58865
3983840500,0.58863
3986082000,0.58849
3986809000,0.58866
3987281500,0.58873
3987378500,0.58888
3987385000,0.58911
3987527000,0.58929
3990752000,0.58903
3991261500,0.58917
3997460500,0.58866
3998802500,0.58863
3999683500,0.5888
4000702500,0.5889
4001878500,0.58899
4003569500,0.58894
4005511000,0.58888
4009520000,0.58858
4012289500,0.58841
4014417500,0.58831
4014447500,0.58856
4015784500,0.58863
4018580000,0.58842
4020651500,0.5884
4021903000,0.58838
4024023500,0.58843
4025130500,0.58836
4026917500,0.58825
4027465000,0.58838
4029562000,0.58824
4030154000,0.58827
4031247500,0.58843
4034522500,0.58812
4036523500,0.58816
4036690500,0.58831
4038996000,0.58826
4040020000,0.58832
4040468500,0.58845
4041126000,0.58855
4041863000,0.58864
4043421000,0.58869
4044161000,0.58884
4044162500,0.58912
4045201500,0.58933
4046105000,0.58944
4046500000,0.58961
4048967500,0.58945
4050746500,0.58947
4051855000,0.58958
4054277500,0.58938
4056078000,0.58932
4056742000,0.58952
4059313000,0.58939
4059622500,0.58963
4059711500,0.58987
4060798500,0.58998
4061317000,0.59075
4063195500,0.59061
4063862000,0.59064
4064506500,0.59079
4066783000,0.59068
4067430000,0.59078
4069835000,0.59059
4072381500,0.59048
4072924500,0.59061
4075475000,0.59037
4075789500,0.59044
4077104500,0.59039
4078300000,0.59049
4079876000,0.59045
4080596500,0.59046
4081266500,0.59054
4081535500,0.59078
4082858500,0.59074
4083323500,0.59086
4084616000,0.59081
4084706000,0.59097
4085210000,0.59106
4087767000,0.59087
4089385500,0.59077
4090100500,0.59082
4090679500,0.591
4091231000,0.59105
4091273500,0.59118
4091591000,0.59127
4094738000,0.59103
4095282500,0.59106
4095458500,0.59126
4101754000,0.59056
4103503000,0.59056
4106757500,0.59024
4107440000,0.59046
4110453000,0.59025
4111619000,0.59032
4114155000,0.59028
4114870000,0.59034
4114921000,0.59044
4115587500,0.59053
4118956000,0.59018
4122105000,0.58991
4122810500,0.59008
4123186000,0.59016
4124911000,0.5901
4126428000,0.59002
4126649000,0.59008
4130104500,0.5897
4131231500,0.58969
4132090000,0.58982
4132549500,0.58994
4132775000,0.59009
4133466000,0.59037
4136274500,0.59008
4138314500,0.59003
4139383500,0.59002
4141291500,0.58998
4142004000,0.5901
4143572000,0.59008
4144636000,0.59019
4147316500,0.58998
4147535000,0.59024
4149666500,0.59011
4150194500,0.5903
4150486500,0.59052
4151336500,0.59056
4151709500,0.59074
4153003000,0.59075
4153589000,0.59087
4154447500,0.59099
4155514000,0.59098
4155515000,0.5911
4156517000,0.5911
4160373000,0.59073
4160528500,0.59091
4163408000,0.59069
4164950000,0.59065
4165128000,0.5908
4166073000,0.59083
4166289500,0.59094
4168792500,0.59069
4169565000,0.59086
4170630500,0.5909
4171051500,0.59099
4171882000,0.59101
4172316000,0.59107
4173810000,0.59112
4178740000,0.59067
4181276000,0.59043
4182535500,0.59047
4183890000,0.59044
4185432500,0.59042
4186639000,0.5904
4187445500,0.59047
4188427500,0.59054
4189339500,0.59053
4192104500,0.59038
4192224000,0.59062
4192894000,0.59067
4193392500,0.59072
4193465500,0.59097
4193687500,0.59105
4194368500,0.59112
4194738500,0.59123
4195906000,0.59115
4196811000,0.59117
4197162000,0.59132
4197242500,0.59143
4197558500,0.59154
4200630500,0.59125
4201619000,0.59127
4202332000,0.59171
4202971000,0.59176
4203066000,0.59195
4205397000,0.59183
4206149000,0.59193
4208367500,0.59189
4208646000,0.59204
4211007000,0.59194
4217757500,0.59123
4219139500,0.59127
4220388000,0.59134
4221267000,0.59141
4221527000,0.59151
4222774000,0.59157
4223699000,0.59167
4224201500,0.59179
4225043500,0.59197
4228698000,0.59167
4229815500,0.59164
4230693000,0.59168
4231060500,0.59181
4231125500,0.59191
4232977000,0.59177
4234199500,0.59179
4234484500,0.59189
4235763500,0.59187
4238009500,0.59174
4240077500,0.59165
4240623500,0.59167
4242803000,0.59161
4243516500,0.59178
4244142500,0.59201
4245578500,0.59188
4246050000,0.59216
4248658500,0.59192
4249116500,0.59201
4251783000,0.5919
4254067500,0.59175
4256867500,0.59149
4257318500,0.59158
4257811500,0.59166
4259055500,0.59165
4259226000,0.59176
4259707000,0.59184
4262531000,0.59165
4263757000,0.59164
4263940500,0.59189
4264525500,0.59194
4264906500,0.59205
4265577000,0.59209
4266682500,0.59214
4268721500,0.59205
4269537000,0.59207
4269839000,0.59224
4269883000,0.59237
4270947000,0.5924
4271333500,0.59262
4271848500,0.59271
4273180000,0.59274
4273728500,0.5929
4274055000,0.59302
4274433000,0.59308
4278264000,0.59271
4278786500,0.59277
4279104500,0.59294
4279215000,0.59305
4280821000,0.5929
4282632500,0.59293
4282851500,0.59309
4283207000,0.59326
4285546000,0.59309
4286462500,0.59315
4288008500,0.59312
4289683500,0.59305
4290983000,0.59299
4291112500,0.59318
4291843500,0.59323
4293105500,0.59329
4293751000,0.59329
4294100000,0.59343
4294740500,0.59345
4299918000,0.59296
4300271000,0.59302
4302577000,0.59286
4302938000,0.59301
4304269000,0.59305
4305725500,0.59295
4307471000,0.59287
4307753000,0.59296
4308412000,0.593
4309452000,0.593
4309560500,0.59309
4311251000,0.593
4312138000,0.59332
4314184500,0.5932
4319063000,0.59271
4320789500,0.59257
4321103000,0.59272
4321995000,0.59287
4324935000,0.59266
4325871000,0.59277
4326968500,0.59282
4327494000,0.59288
4332164500,0.59243
4332869000,0.59244
4333275500,0.5926
4334509000,0.59254
4337917500,0.59223
4339739500,0.59214
4342261000,0.59193
4342790000,0.59209
4344747500,0.59207
4344938000,0.59219
4345549500,0.59229
4345590500,0.59242
4345797000,0.59268
4348359500,0.59253
4349294000,0.59257
4350620000,0.59253
4350781000,0.59266
4354173500,0.59238
4354962000,0.59244
4355667500,0.59268
4357455500,0.59272
4358300000,0.59285
4358778000,0.59298
4358887000,0.59317
4358893500,0.59338
4360606500,0.59338
4361532000,0.59357
4363559500,0.59348
4363867500,0.59357
4365307000,0.59376
4365307000,0.59401
4365895500,0.59411
4366169000,0.59422
4366626000,0.59443
4371878500,0.59481
4382063000,0.5937
4382977000,0.59373
4384333500,0.59374
4384577500,0.59391
4386228000,0.59392
4388318500,0.59402
4390647000,0.59392
4390707000,0.59413
4392068500,0.59417
4392179000,0.59436
4392498000,0.59444
4392517000,0.59453
4393507500,0.59458
4398644500,0.59407
4400277500,0.59407
4403883500,0.59375
4404422000,0.59384
4406718000,0.59374
4415477500,0.59272
4415481000,0.59298
4416073000,0.59317
4418074000,0.59313
4418290500,0.59327
4418460500,0.59345
4418939500,0.59363
4419108500,0.59377
4419437500,0.59386
4420344500,0.59396
4422174500,0.59391
4424001000,0.59389
4424659000,0.59408
4425886500,0.5941
4427183000,0.59408
4427537500,0.59419
4427657500,0.59435
4427889500,0.59452
4431228500,0.59434
4431238000,0.59456
4433903000,0.59434
4434040500,0.59446
4436330000,0.59438
4436820000,0.59451
4436990000,0.59459
4437084000,0.59472
4437782000,0.59469
4438806500,0.59473
4439442000,0.59477
4440987000,0.59478
4441660000,0.59482
4442593000,0.59496
4443251000,0.59509
4445412500,0.59495
4445489500,0.59516
4445788000,0.59537
4447013000,0.5953
4448359000,0.59534
4449035500,0.59535
4449070500,0.59555
4450810000,0.5955
4451105500,0.59562
4452357000,0.59555
4452502500,0.59572
4457522500,0.59521
4458805000,0.59526
4459159000,0.59548
4460395000,0.5955
4461537000,0.59549
4461766500,0.59563
4462040500,0.59577
4462594000,0.59587
4464233500,0.59578
4464404000,0.59592
4464439000,0.59606
4469361500,0.59561
4470521500,0.59561
4471001500,0.59576
4471377500,0.59593
4472864000,0.59586
4472885500,0.59604
4473511000,0.59611
4473605500,0.59626
4474837500,0.59623
4475978500,0.59626
4476488500,0.59638
4477751500,0.59639
4478882500,0.59641
4479212000,0.59651
4480205500,0.59664
4480351000,0.5967
4481369000,0.59674
4481429500,0.59685
4482218500,0.59693
4484695500,0.59674
4484879000,0.59687
4488650500,0.59652
4489825000,0.59652
4490260500,0.59667
4493228000,0.59638
4494861000,0.59643
4495810500,0.59646
4497115000,0.59646
4497334000,0.59668
4499779000,0.59654
4500681000,0.59665
4502661500,0.5965
4503135500,0.59659
4503232000,0.59676
4503392000,0.59705
4505731500,0.59693
4509014500,0.59681
4510289500,0.59679
4511030500,0.59688
4512120000,0.59687
4518784500,0.59642
4519514000,0.59643
4520816000,0.59648
4521292000,0.59656
4522205500,0.59654
4528081500,0.59591
4533203000,0.59538
4533519500,0.59545
4533767500,0.59563
4534395000,0.59565
4534852000,0.59572
4535179500,0.59584
4535750000,0.5959
4536975000,0.59597
4538667000,0.59603
4538690500,0.59625
4539619000,0.59629
4540813000,0.5963
4544250500,0.59609
4547244000,0.59585
4554430000,0.59501
4554817000,0.59512
4555933500,0.59519
4556122500,0.59536
4557071500,0.59542
4557338000,0.59565
4557351500,0.59574
4558457000,0.59577
4559950000,0.59574
4561899000,0.59569
4563569000,0.59565
4564530000,0.59575
4564743000,0.59586
4565646000,0.59595
4565678000,0.59625
4565726500,0.59641
4566242500,0.59648
4566608000,0.59652
4566789000,0.59663
4568410500,0.59651
4568551000,0.59666
4568776500,0.59683
4570044000,0.59686
4571851000,0.59675
4573023500,0.59676
4576625500,0.59644
4579231500,0.59628
4579612500,0.59639
4579944000,0.59658
4580208500,0.59674
4581028500,0.59683
4581576000,0.59692
4582356000,0.59697
4583979500,0.59686
4584260500,0.59702
4585134500,0.59706
4588842000,0.59674
4590037000,0.59681
4590116500,0.59694
4590286000,0.59715
4590533500,0.59727
4597229000,0.59655
4598960500,0.59655
4599357500,0.59663
4599526500,0.59684
4599639500,0.59702
4599749500,0.59713
4600367500,0.5972
4601524000,0.59717
4603450000,0.59708
4605766000,0.5969
4605961500,0.59705
4607514000,0.59701
4608749500,0.59695
4608765000,0.59711
4608899500,0.59726
4609060000,0.59746
4611554000,0.59731
4613326000,0.59725
4613926500,0.59738
4616245500,0.59727
4616253500,0.59736
4617649000,0.59737
4618103500,0.59759
4619045000,0.59768
4621230500,0.5975
4625458500,0.59715
4625653500,0.59724
4628629000,0.59695
4628833500,0.59702
4629143500,0.59711
4630564500,0.59707
4633431000,0.59685
4634343000,0.59689
4636362000,0.59676
4636829000,0.59686
4637142500,0.59693
4638334500,0.59698
4638584000,0.59711
4638863500,0.59726
4640051000,0.59728
4640528500,0.59736
4640921000,0.59748
4645043000,0.59719
4645860500,0.59728
4646488000,0.59736
4647050500,0.59742
4647066000,0.59763
4647813500,0.59774
4648359000,0.59787
4650211500,0.59781
4653383000,0.59757
4653742500,0.59767
4655539500,0.59765
4655818000,0.59773
4656466000,0.59785
4657574500,0.5979
4658172000,0.59796
4658604000,0.59816
4658982500,0.59833
4660128000,0.59845
4662055000,0.59844
4663778500,0.5984
4667525500,0.59807
4667594500,0.59844
4669132500,0.59845
4669136000,0.59868
4671167000,0.59874
4674249000,0.59853
4676183500,0.5985
4680358500,0.59819
4682143000,0.59821
4682242000,0.59838
4683169500,0.59836
4689613500,0.59779
4690210500,0.59809
4691696000,0.5981
4691906500,0.59841
4693561500,0.59832
4694053500,0.59848
4694920500,0.59863
4697166500,0.59857
4697306500,0.5988
4697412500,0.59907
4698102500,0.59913
4698690000,0.59922
4700093000,0.59941
4702860500,0.59923
4704136000,0.59918
4705855000,0.59909
4707079000,0.59984
4707453500,0.59992
4710256500,0.59979
4710398500,0.59999
4711962000,0.60007
4712227000,0.60018
4714304500,0.60012
4716750500,0.59994
4717916000,0.60013
4719107000,0.6001
4721433500,0.59996
4725175000,0.59965
4725705000,0.59976
4727309500,0.59979
4728056000,0.59993
4729317500,0.59998
4729480500,0.60019
4730632500,0.6003
4734423000,0.60014
4734609500,0.60024
4735012500,0.60042
4736380500,0.60043
4736840500,0.60056
4736939000,0.60071
4739404500,0.60063
4739988000,0.6007
4741334500,0.6008
4745568500,0.60049
4748325500,0.60034
4754740500,0.59969
4756128500,0.59975
4756403000,0.59993
4762211000,0.59942
4763893000,0.59939
4764952000,0.59954
4767250500,0.59949
4767470500,0.59965
4769544500,0.59962
