IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
5607,2.144762,11214000.0,24003351,35353276,22116912,34010835,51515097,8070829,2345458,1184157.0,8075256.0,2346980.0,0.40576
5608,2.144762,11216000.0,24007639,35359581,22120856,34016916,51524286,8072272,2345877,1184371.0,8076696.0,2347400.0,0.40576
5609,2.144763,11218000.0,24011924,35365891,22124807,34022990,51533485,8073711,2346295,1184584.0,8078138.0,2347818.0,0.40576
5610,2.144765,11220000.0,24016228,35372238,22128772,34029096,51542746,8075156,2346724,1184803.0,8079582.0,2348246.0,0.40565
5611,2.144765,11222000.0,24020511,35378537,22132712,34035168,51551931,8076596,2347142,1185015.0,8081021.0,2348666.0,0.40565
5612,2.144766,11224000.0,24024806,35384862,22136667,34041254,51561155,8078036,2347565,1185228.0,8082463.0,2349091.0,0.40618
5613,2.144768,11226000.0,24029112,35391213,22140635,34047357,51570426,8079480,2347992,1185448.0,8083908.0,2349519.0,0.40618
5614,2.14477,11228000.0,24033412,35397544,22144595,34053454,51579643,8080930,2348416,1185662.0,8085354.0,2349939.0,0.40618
5615,2.14477,11230000.0,24037688,35403845,22148535,34059519,51588824,8082368,2348834,1185872.0,8086795.0,2350356.0,0.40551
5616,2.144772,11232000.0,24041995,35410191,22152510,34065619,51598090,8083819,2349255,1186087.0,8088260.0,2350786.0,0.40551
5617,2.144775,11234000.0,24046308,35416571,22156484,34071719,51607332,8085276,2349682,1186297.0,8089709.0,2351217.0,0.40551
5618,2.144777,11236000.0,24050619,35422899,22160444,34077821,51616579,8086724,2350112,1186511.0,8091153.0,2351634.0,0.40423
5619,2.144784,11238000.0,24054977,35429325,22164468,34083956,51625923,8088187,2350533,1186721.0,8092623.0,2352057.0,0.40423
