IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
1413,1.289767,2826000.0,3637606,5167922,2303845,7121128,9233109,516965,747487,831842.0,556620.0,769800.0,0.38221
1414,1.289809,2828000.0,3640300,5171634,2305656,7126254,9239825,517397,747992,832416.0,557075.0,770318.0,0.39146
1415,1.289839,2830000.0,3642958,5175321,2307406,7131342,9246465,517809,748514,832998.0,557508.0,770853.0,0.39146
1416,1.289872,2832000.0,3645627,5179034,2309159,7136443,9253128,518229,749035,833581.0,557952.0,771388.0,0.39146
1417,1.289917,2834000.0,3648328,5182854,2310841,7141623,9259913,518591,749600,834190.0,558340.0,771966.0,0.39123
1418,1.289931,2836000.0,3650943,5186568,2312493,7146706,9266460,518961,750135,834789.0,558728.0,772513.0,0.39123
1419,1.28998,2838000.0,3653656,5190399,2314202,7151919,9273325,519330,750677,835405.0,559124.0,773067.0,0.39123
1420,1.290006,2840000.0,3656305,5194137,2315843,7157025,9279958,519708,751223,836007.0,559523.0,773635.0,0.4024
1421,1.289993,2842000.0,3658842,5197807,2317445,7162098,9286536,520070,751765,836594.0,559921.0,774198.0,0.4024
1422,1.289976,2844000.0,3661369,5201459,2319058,7167172,9293109,520421,752281,837190.0,560310.0,774736.0,0.40634
1423,1.290024,2846000.0,3664082,5205248,2320744,7172329,9299804,520817,752849,837809.0,560715.0,775315.0,0.40634
1424,1.290019,2848000.0,3666642,5208829,2322491,7177356,9306374,521232,753334,838361.0,561172.0,775828.0,0.40634
1425,1.290037,2850000.0,3669267,5212469,2324247,7182418,9312970,521661,753829,838928.0,561632.0,776344.0,0.40634
1426,1.290048,2852000.0,3671873,5216148,2325915,7187508,9319606,522038,754349,839511.0,562043.0,776884.0,0.32513
1427,1.289264,2854000.0,3672216,5216631,2326246,7188833,9320792,522123,754414,839595.0,562156.0,776956.0,0.32513
1428,1.288525,2856000.0,3672568,5217116,2326541,7190270,9322036,522202,754483,839680.0,562294.0,777032.0,0.32513
1429,1.288243,2856625.0,3672683,5217290,2326650,7190851,9322476,522231,754506,839710.0,562340.0,777064.0,0.32513
