IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
139,1.370858,278000.0,380339,576807,363625,708544,986561,94376,79058,79019.0,94960.0,79347.0,0.22021
140,1.372961,280000.0,383663,581856,366814,714474,995151,95207,79749,79711.0,95791.0,80041.0,0.22021
141,1.375049,282000.0,386991,586897,369999,720407,1003747,96038,80444,80404.0,96623.0,80732.0,0.22021
142,1.3771,284000.0,390317,591945,373191,726338,1012336,96870,81134,81098.0,97453.0,81426.0,0.22024
143,1.379119,286000.0,393642,596987,376380,732269,1020932,97701,81829,81790.0,98286.0,82121.0,0.22024
144,1.381124,288000.0,396971,602034,379564,738206,1029529,98534,82523,82484.0,99118.0,82812.0,0.22024
145,1.383088,290000.0,400296,607081,382754,744136,1038118,99365,83214,83177.0,99949.0,83506.0,0.22024
146,1.384616,292000.0,403502,611931,385807,749918,1046429,100172,83890,83847.0,100760.0,84181.0,0.22024
147,1.386526,294000.0,406826,616978,389000,755847,1055017,101004,84581,84540.0,101590.0,84875.0,0.21865
148,1.388423,296000.0,410154,622020,392188,761780,1063619,101835,85276,85233.0,102423.0,85570.0,0.21865
149,1.390298,298000.0,413483,627068,395373,767717,1072212,102668,85970,85927.0,103254.0,86261.0,0.21865
150,1.392132,300000.0,416807,632116,398563,773646,1080801,103499,86661,86619.0,104086.0,86955.0,0.21865
151,1.393954,302000.0,420135,637156,401747,779580,1089398,104330,87356,87312.0,104917.0,87646.0,0.22029
152,1.395749,304000.0,423462,642205,404940,785512,1097990,105163,88047,88006.0,105749.0,88341.0,0.22029
153,1.397511,306000.0,426786,647249,408128,791443,1106584,105994,88741,88698.0,106581.0,89035.0,0.22029
154,1.399273,308000.0,430117,652296,411313,797380,1115184,106826,89435,89392.0,107413.0,89726.0,0.22029
155,1.400986,310000.0,433440,657346,414503,803308,1123768,107657,90126,90085.0,108244.0,90420.0,0.22027
156,1.402697,312000.0,436769,662383,417689,809243,1132368,108489,90821,90778.0,109076.0,91111.0,0.22027
157,1.404373,314000.0,440094,667430,420879,815176,1140961,109321,91515,91471.0,109907.0,91806.0,0.22027
158,1.406025,316000.0,443418,672481,424069,821106,1149554,110153,92206,92163.0,110740.0,92500.0,0.22027
159,1.407681,318000.0,446750,677522,427253,827042,1158151,110984,92900,92857.0,111572.0,93191.0,0.22032
160,1.409285,320000.0,450072,682571,430443,832970,1166734,111815,93591,93550.0,112402.0,93885.0,0.22032
161,1.410894,322000.0,453402,687611,433632,838905,1175342,112647,94286,94243.0,113235.0,94579.0,0.22032
162,1.412471,324000.0,456728,692658,436818,844839,1183926,113479,94980,94936.0,114065.0,95271.0,0.22032
163,1.414034,326000.0,460056,697708,440008,850772,1192526,114311,95671,95630.0,114898.0,95965.0,0.2203
164,1.415573,328000.0,463382,702749,443192,856704,1201119,115142,96365,96322.0,115730.0,96656.0,0.2203
165,1.417086,330000.0,466706,707796,446385,862633,1209707,115974,97056,97015.0,116560.0,97350.0,0.2203
166,1.418594,332000.0,470034,712838,449573,868566,1218309,116805,97751,97708.0,117393.0,98045.0,0.2203
167,1.420086,334000.0,473363,717886,452758,874503,1226902,117638,98445,98402.0,118224.0,98736.0,0.22021
168,1.421546,336000.0,476687,722934,455948,880432,1235491,118469,99136,99094.0,119056.0,99430.0,0.22021
169,1.423,338000.0,480015,727974,459132,886366,1244088,119300,99831,99787.0,119887.0,100121.0,0.22021
170,1.424435,340000.0,483342,733023,462325,892298,1252680,120133,100522,100481.0,120719.0,100816.0,0.22021
171,1.425843,342000.0,486666,738067,465513,898229,1261274,120964,101216,101173.0,121551.0,101510.0,0.22015
172,1.427256,344000.0,489997,743114,468698,904166,1269874,121796,101910,101867.0,122383.0,102201.0,0.22015
173,1.428629,346000.0,493320,748164,471888,910094,1278458,122627,102601,102560.0,123214.0,102895.0,0.22015
174,1.430004,348000.0,496649,753201,475074,916029,1287058,123459,103296,103253.0,124046.0,103586.0,0.22015
175,1.431352,350000.0,499974,758248,478264,921962,1295651,124291,103990,103946.0,124877.0,104281.0,0.22014
176,1.432681,352000.0,503298,763299,481454,927892,1304244,125123,104681,104638.0,125710.0,104975.0,0.22014
177,1.434018,354000.0,506630,768340,484638,933828,1312841,125954,105375,105332.0,126542.0,105666.0,0.22014
178,1.435312,356000.0,509952,773389,487828,939756,1321424,126785,106066,106025.0,127372.0,106360.0,0.22014
179,1.436614,358000.0,513282,778429,491017,945691,1330032,127617,106761,106718.0,128205.0,107054.0,0.22014
180,1.43789,360000.0,516608,783476,494203,951625,1338616,128449,107455,107411.0,129035.0,107746.0,0.22017
181,1.439158,362000.0,519936,788526,497393,957558,1347216,129281,108146,108105.0,129868.0,108440.0,0.22017
182,1.440406,364000.0,523262,793567,500577,963490,1355809,130112,108840,108797.0,130700.0,109131.0,0.22017
183,1.441635,366000.0,526586,798614,503770,969419,1364397,130944,109531,109490.0,131530.0,109825.0,0.22017
184,1.442862,368000.0,529914,803656,506958,975352,1372999,131775,110226,110183.0,132363.0,110520.0,0.22018
185,1.444078,370000.0,533243,808704,510143,981289,1381592,132608,110920,110877.0,133194.0,111211.0,0.22018
186,1.445267,372000.0,536567,813752,513333,987218,1390181,133439,111611,111569.0,134026.0,111905.0,0.22018
187,1.446455,374000.0,539895,818792,516517,993152,1398778,134270,112306,112262.0,134857.0,112596.0,0.22018
188,1.447627,376000.0,543222,823841,519710,999084,1407370,135103,112997,112956.0,135689.0,113291.0,0.22011
189,1.448779,378000.0,546546,828885,522898,1005015,1415964,135934,113691,113648.0,136521.0,113985.0,0.22011
190,1.449937,380000.0,549877,833932,526083,1010952,1424564,136766,114385,114342.0,137353.0,114676.0,0.22011
191,1.451062,382000.0,553200,838982,529273,1016880,1433148,137597,115076,115035.0,138184.0,115370.0,0.22011
192,1.452191,384000.0,556529,844019,532459,1022815,1441748,138429,115771,115728.0,139016.0,116061.0,0.22021
193,1.453298,386000.0,559854,849066,535649,1028748,1450341,139261,116465,116421.0,139847.0,116756.0,0.22021
194,1.454391,388000.0,563178,854117,538839,1034678,1458934,140093,117156,117113.0,140680.0,117450.0,0.22021
195,1.455493,390000.0,566510,859158,542023,1040614,1467531,140924,117850,117807.0,141512.0,118141.0,0.22021
196,1.456559,392000.0,569832,864207,545213,1046542,1476114,141755,118541,118500.0,142342.0,118835.0,0.22014
197,1.457634,394000.0,573162,869247,548402,1052477,1484722,142587,119236,119193.0,143175.0,119529.0,0.22014
198,1.458688,396000.0,576488,874294,551588,1058411,1493306,143419,119930,119886.0,144005.0,120221.0,0.22014
199,1.459736,398000.0,579816,879344,554778,1064344,1501906,144251,120621,120580.0,144838.0,120915.0,0.22014
200,1.460769,400000.0,583142,884385,557962,1070276,1510499,145082,121315,121272.0,145670.0,121606.0,0.22026
201,1.461787,402000.0,586466,889432,561155,1076205,1519087,145914,122006,121965.0,146500.0,122300.0,0.22026
202,1.462805,404000.0,589794,894474,564343,1082138,1527689,146745,122701,122658.0,147333.0,122995.0,0.22026
203,1.463815,406000.0,593123,899522,567528,1088075,1536282,147578,123395,123352.0,148164.0,123686.0,0.22026
204,1.464802,408000.0,596447,904570,570718,1094004,1544871,148409,124086,124044.0,148996.0,124380.0,0.21912
205,1.465551,410000.0,599677,909455,573794,1099816,1553239,149222,124767,124720.0,149811.0,125058.0,0.21912
206,1.466518,412000.0,603000,914505,576985,1105744,1561823,150053,125458,125413.0,150642.0,125752.0,0.21912
207,1.467491,414000.0,606329,919542,580173,1111679,1570426,150885,126153,126106.0,151474.0,126443.0,0.21912
208,1.468449,416000.0,609656,924592,583361,1117613,1579020,151717,126847,126799.0,152305.0,127138.0,0.22022
209,1.469386,418000.0,612978,929642,586551,1123542,1587609,152549,127538,127491.0,153137.0,127832.0,0.22022
210,1.470338,420000.0,616310,934681,589735,1129478,1596209,153380,128232,128185.0,153970.0,128523.0,0.22022
211,1.471263,422000.0,619634,939731,592927,1135407,1604791,154212,128923,128878.0,154800.0,129217.0,0.22022
212,1.472187,424000.0,622962,944773,596115,1141341,1613395,155043,129618,129571.0,155633.0,129909.0,0.22022
213,1.473099,426000.0,626288,949817,599300,1147275,1621984,155875,130312,130264.0,156465.0,130603.0,0.22025
214,1.474004,428000.0,629615,954868,602490,1153207,1630580,156707,131003,130957.0,157296.0,131297.0,0.22025
215,1.474903,430000.0,632943,959910,605675,1159140,1639178,157538,131698,131650.0,158128.0,131988.0,0.22025
216,1.475783,432000.0,636266,964957,608867,1165069,1647762,158370,132388,132343.0,158958.0,132682.0,0.22025
217,1.476665,434000.0,639594,969999,612055,1171002,1656363,159201,133083,133036.0,159791.0,133377.0,0.22025
218,1.477542,436000.0,642923,975045,615240,1176939,1664955,160034,133777,133730.0,160621.0,134068.0,0.22025
219,1.478402,438000.0,646248,980094,618430,1182869,1673547,160865,134468,134423.0,161454.0,134762.0,0.22025
220,1.479259,440000.0,649575,985135,621614,1188802,1682141,161696,135163,135115.0,162286.0,135453.0,0.22025
221,1.480107,442000.0,652902,990182,624807,1194734,1690738,162529,135854,135809.0,163117.0,136148.0,0.2202
222,1.480942,444000.0,656226,995231,627995,1200664,1699331,163360,136548,136501.0,163950.0,136842.0,0.2202
223,1.481784,446000.0,659557,1000273,631179,1206602,1707929,164192,137242,137195.0,164781.0,137533.0,0.2202
224,1.482601,448000.0,662880,1005323,634370,1212530,1716513,165023,137933,137888.0,165612.0,138227.0,0.2202
225,1.483425,450000.0,666209,1010360,637558,1218465,1725116,165855,138628,138581.0,166444.0,138918.0,0.22021
226,1.484236,452000.0,669536,1015410,640746,1224399,1733710,166687,139322,139274.0,167275.0,139613.0,0.22021
227,1.48503,454000.0,672858,1020460,643936,1230328,1742299,167519,140013,139966.0,168107.0,140307.0,0.22021
228,1.485838,456000.0,676190,1025499,647120,1236264,1750899,168350,140707,140660.0,168940.0,140998.0,0.22021
229,1.486622,458000.0,679514,1030549,650312,1242193,1759481,169182,141398,141353.0,169770.0,141692.0,0.22026
230,1.487407,460000.0,682842,1035591,653500,1248127,1768085,170013,142093,142046.0,170603.0,142384.0,0.22026
231,1.488182,462000.0,686168,1040635,656685,1254061,1776674,170845,142787,142739.0,171435.0,143078.0,0.22026
232,1.488952,464000.0,689495,1045686,659875,1259993,1785270,171677,143478,143432.0,172266.0,143772.0,0.22026
233,1.489718,466000.0,692823,1050728,663060,1265926,1793868,172508,144173,144125.0,173098.0,144463.0,0.22026
234,1.490466,468000.0,696146,1055775,666252,1271855,1802452,173340,144863,144818.0,173928.0,145157.0,0.22026
235,1.491219,470000.0,699474,1060817,669440,1277788,1811053,174171,145558,145511.0,174761.0,145852.0,0.22026
236,1.491967,472000.0,702803,1065863,672625,1283725,1819645,175004,146252,146205.0,175591.0,146543.0,0.22026
237,1.492701,474000.0,706128,1070912,675815,1289655,1828237,175835,146943,146898.0,176424.0,147237.0,0.2203
238,1.493432,476000.0,709455,1075953,678999,1295588,1836831,176666,147638,147590.0,177256.0,147928.0,0.2203
239,1.494158,478000.0,712782,1081000,682192,1301520,1845428,177499,148329,148284.0,178087.0,148623.0,0.2203
240,1.494871,480000.0,716106,1086049,685380,1307450,1854021,178330,149023,148976.0,178920.0,149317.0,0.2203
241,1.495593,482000.0,719437,1091091,688564,1313388,1862619,179162,149717,149670.0,179751.0,150008.0,0.22024
242,1.496292,484000.0,722760,1096141,691755,1319316,1871203,179993,150408,150363.0,180582.0,150702.0,0.22024
