IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
20616,1.014617,41232000.0,41751199,46714635,22103538,84622069,88978755,11015280,4516017,9054862.0,11089273.0,4536202.0,0.57522
20617,1.01461,41234000.0,41752941,46716135,22104454,84625859,88982413,11015701,4516101,9055267.0,11089698.0,4536284.0,0.57522
20618,1.014604,41236000.0,41754694,46717671,22105379,84629641,88986081,11016148,4516186,9055676.0,11090157.0,4536369.0,0.57522
20619,1.014596,41238000.0,41756410,46719133,22106277,84633404,88989683,11016569,4516258,9056081.0,11090589.0,4536441.0,0.57522
20620,1.01459,41240000.0,41758180,46720692,22107210,84637210,88993396,11017010,4516350,9056489.0,11091041.0,4536533.0,0.57522
20621,1.014588,41242000.0,41760098,46722827,22108228,84641222,88997492,11017534,4516525,9056913.0,11091571.0,4536712.0,0.57522
20622,1.014583,41244000.0,41761953,46724731,22109228,84645157,89001470,11018022,4516670,9057328.0,11092069.0,4536859.0,0.57522
20623,1.014574,41246000.0,41763610,46726119,22110087,84648859,89004945,11018428,4516724,9057726.0,11092486.0,4536915.0,0.57522
20624,1.014567,41248000.0,41765344,46727772,22111027,84652682,89008741,11018862,4516828,9058123.0,11092938.0,4537034.0,0.57522
20625,1.014559,41250000.0,41767022,46729240,22111898,84656408,89012271,11019277,4516896,9058523.0,11093363.0,4537105.0,0.55973
20626,1.014552,41252000.0,41768744,46730829,22112801,84660187,89015954,11019700,4516990,9058919.0,11093803.0,4537209.0,0.55973
20627,1.014543,41254000.0,41770428,46732252,22113687,84663920,89019488,11020121,4517054,9059322.0,11094234.0,4537271.0,0.55973
20628,1.014534,41256000.0,41772077,46733676,22114546,84667628,89022977,11020526,4517111,9059718.0,11094646.0,4537335.0,0.55973
20629,1.014527,41258000.0,41773808,46735184,22115455,84671391,89026605,11020960,4517190,9060121.0,11095093.0,4537417.0,0.55973
20630,1.014518,41260000.0,41775456,46736654,22116330,84675115,89030164,11021367,4517254,9060514.0,11095514.0,4537493.0,0.55973
20631,1.014509,41262000.0,41777118,46738039,22117190,84678818,89033626,11021775,4517308,9060913.0,11095931.0,4537548.0,0.55973
20632,1.014502,41264000.0,41778847,46739618,22118103,84682602,89037307,11022211,4517396,9061314.0,11096380.0,4537644.0,0.55973
20633,1.014493,41266000.0,41780514,46741114,22118981,84686341,89040882,11022624,4517466,9061710.0,11096805.0,4537723.0,0.55973
20634,1.014484,41268000.0,41782164,46742486,22119828,84690025,89044308,11023033,4517510,9062110.0,11097223.0,4537769.0,0.55973
20635,1.014477,41270000.0,41783888,46744062,22120739,84693821,89048003,11023454,4517595,9062511.0,11097653.0,4537865.0,0.57954
20636,1.014468,41272000.0,41785572,46745494,22121621,84697536,89051518,11023881,4517654,9062914.0,11098093.0,4537926.0,0.57954
20637,1.014461,41274000.0,41787278,46746986,22122544,84701295,89055144,11024318,4517719,9063312.0,11098541.0,4537997.0,0.57954
