IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
3795,2.16597,7590000.0,16406899,24143746,14810777,22968067,34998465,5566721,1846839,741398.0,5571801.0,1848139.0,0.4201
3796,2.165972,7592000.0,16411239,24150146,14814697,22974144,35007733,5568197,1847331,741596.0,5573278.0,1848631.0,0.4201
3797,2.165976,7594000.0,16415592,24156533,14818614,22980231,35017015,5569679,1847824,741793.0,5574756.0,1849126.0,0.4201
3798,2.16598,7596000.0,16419943,24162941,14822539,22986315,35026291,5571150,1848316,741991.0,5576231.0,1849619.0,0.42053
3799,2.165982,7598000.0,16424282,24169333,14826465,22992390,35035553,5572626,1848808,742189.0,5577710.0,1850108.0,0.42053
3800,2.165988,7600000.0,16428652,24175729,14830387,22998489,35044830,5574111,1849299,742386.0,5579181.0,1850600.0,0.42038
3801,2.165995,7602000.0,16433033,24182187,14834344,23004597,35054175,5575598,1849793,742582.0,5580672.0,1851094.0,0.42038
3802,2.166003,7604000.0,16437411,24188608,14838292,23010690,35063474,5577087,1850278,742774.0,5582155.0,1851578.0,0.42038
3803,2.166013,7606000.0,16441811,24195079,14842263,23016816,35072839,5578581,1850772,742972.0,5583649.0,1852073.0,0.41986
3804,2.166022,7608000.0,16446207,24201552,14846234,23022938,35082212,5580074,1851265,743169.0,5585143.0,1852568.0,0.41986
3805,2.16603,7610000.0,16450585,24208004,14850188,23029037,35091542,5581560,1851757,743361.0,5586633.0,1853060.0,0.41986
3806,2.166036,7612000.0,16454959,24214423,14854134,23035131,35100837,5583049,1852247,743554.0,5588117.0,1853547.0,0.4166
3807,2.166043,7614000.0,16459335,24220872,14858091,23041229,35110159,5584539,1852736,743747.0,5589609.0,1854042.0,0.4166
3808,2.166051,7616000.0,16463718,24227318,14862053,23047340,35119500,5586029,1853229,743942.0,5591101.0,1854531.0,0.41962
3809,2.166061,7618000.0,16468115,24233784,14866017,23053463,35128854,5587523,1853724,744138.0,5592591.0,1855024.0,0.41962
3810,2.16607,7620000.0,16472508,24240253,14869987,23059582,35138224,5589015,1854218,744334.0,5594085.0,1855519.0,0.41962
3811,2.166077,7622000.0,16476887,24246697,14873945,23065683,35147551,5590507,1854705,744528.0,5595575.0,1856009.0,0.42077
3812,2.166086,7624000.0,16481277,24253152,14877900,23071794,35156880,5591997,1855200,744722.0,5597065.0,1856500.0,0.42077
3813,2.166096,7626000.0,16485675,24259623,14881870,23077918,35166255,5593490,1855694,744920.0,5598559.0,1856995.0,0.42077
3814,2.166104,7628000.0,16490065,24266090,14885840,23084034,35175622,5594981,1856187,745115.0,5600053.0,1857490.0,0.42062
3815,2.166111,7630000.0,16494439,24272510,14889779,23090124,35184915,5596463,1856676,745309.0,5601532.0,1857976.0,0.42062
3816,2.166118,7632000.0,16498819,24278959,14893735,23096223,35194236,5597953,1857162,745501.0,5603024.0,1858471.0,0.42062
3817,2.166126,7634000.0,16503199,24285402,14897691,23102327,35203562,5599444,1857651,745697.0,5604514.0,1858957.0,0.42055
3818,2.166135,7636000.0,16507595,24291858,14901655,23108449,35212915,5600937,1858146,745893.0,5606005.0,1859446.0,0.42055
3819,2.166145,7638000.0,16511989,24298330,14905626,23114569,35222281,5602430,1858640,746089.0,5607499.0,1859941.0,0.42071
3820,2.166152,7640000.0,16516372,24304783,14909584,23120672,35231613,5603921,1859127,746284.0,5608989.0,1860434.0,0.42071
3821,2.166159,7642000.0,16520748,24311216,14913536,23126775,35240948,5605405,1859616,746482.0,5610483.0,1860920.0,0.42071
3822,2.166167,7644000.0,16525129,24317661,14917495,23132882,35250281,5606889,1860106,746680.0,5611965.0,1861410.0,0.42036
3823,2.166174,7646000.0,16529506,24324100,14921450,23138985,35259615,5608371,1860596,746878.0,5613447.0,1861898.0,0.42036
3824,2.166178,7648000.0,16533865,24330528,14925389,23145071,35268920,5609841,1861087,747074.0,5614928.0,1862388.0,0.42036
3825,2.166184,7650000.0,16538235,24336944,14929331,23151171,35278237,5611325,1861578,747272.0,5616412.0,1862882.0,0.41935
3826,2.16619,7652000.0,16542599,24343363,14933264,23157264,35287537,5612808,1862071,747470.0,5617887.0,1863373.0,0.41935
3827,2.166111,7654000.0,16546325,24348847,14936573,23162943,35295847,5614017,1862565,747751.0,5619100.0,1863872.0,0.41935
3828,2.166114,7656000.0,16550672,24355286,14940524,23169046,35305163,5615505,1863050,747940.0,5620591.0,1864361.0,0.41714
3829,2.166124,7658000.0,16555071,24361757,14944495,23175171,35314530,5616999,1863544,748137.0,5622085.0,1864856.0,0.41714
3830,2.166132,7660000.0,16559453,24368216,14948454,23181280,35323883,5618489,1864039,748332.0,5623576.0,1865350.0,0.41403
3831,2.166139,7662000.0,16563834,24374653,14952407,23187377,35333183,5619979,1864526,748524.0,5625065.0,1865837.0,0.41403
3832,2.166149,7664000.0,16568233,24381125,14956378,23193502,35342556,5621472,1865020,748722.0,5626559.0,1866332.0,0.41403
3833,2.166159,7666000.0,16572628,24387593,14960349,23199623,35351928,5622965,1865513,748919.0,5628053.0,1866827.0,0.417
